"RegionType","RegionName","State","CBSA Title","SizeRankCity","SizeRankMetro","PctPriceCut","DaysOnMarket","BuyerSellerIndex","BuyerSellerIndexMetro"
"Zip","80214","CO","Denver-Aurora-Lakewood, CO",5564,21,21.7054263565891,41,3.29411764705882,4.3448275862069
"Zip","80122","CO","Denver-Aurora-Lakewood, CO",5572,21,24.2268041237113,42,6,4.3448275862069
"Zip","80202","CO","Denver-Aurora-Lakewood, CO",5620,21,13.6363636363636,63,4.47058823529412,4.3448275862069
"Zip","80104","CO","Denver-Aurora-Lakewood, CO",5658,21,18.4027777777778,49,4.23529411764706,4.3448275862069
"Zip","80033","CO","Denver-Aurora-Lakewood, CO",5665,21,26.5625,42,6.94117647058824,4.3448275862069
"Zip","80239","CO","Denver-Aurora-Lakewood, CO",5704,21,22.8070175438597,42,4.35294117647059,4.3448275862069
"Zip","80241","CO","Denver-Aurora-Lakewood, CO",5908,21,17.4418604651163,43,2.23529411764706,4.3448275862069
"Zip","80234","CO","Denver-Aurora-Lakewood, CO",6081,21,18.3673469387755,41,0.823529411764706,4.3448275862069
"Zip","80138","CO","Denver-Aurora-Lakewood, CO",6124,21,27.5092936802974,51,9.41176470588235,4.3448275862069
"Zip","80129","CO","Denver-Aurora-Lakewood, CO",6169,21,23.3082706766917,41,3.88235294117647,4.3448275862069
"Zip","80222","CO","Denver-Aurora-Lakewood, CO",6264,21,30.5194805194805,43,8.58823529411765,4.3448275862069
"Zip","80005","CO","Denver-Aurora-Lakewood, CO",6307,21,18.1159420289855,42,1.76470588235294,4.3448275862069
"Zip","80113","CO","Denver-Aurora-Lakewood, CO",6554,21,21.0843373493976,48,6.11764705882353,4.3448275862069
"Zip","80110","CO","Denver-Aurora-Lakewood, CO",6857,21,21.2389380530973,41,3.05882352941176,4.3448275862069
"Zip","80108","CO","Denver-Aurora-Lakewood, CO",6892,21,22.4358974358974,64,8.82352941176471,4.3448275862069
"Zip","80130","CO","Denver-Aurora-Lakewood, CO",6996,21,23.2142857142857,42,4.94117647058824,4.3448275862069
"Zip","80439","CO","Denver-Aurora-Lakewood, CO",7072,21,25.8823529411765,56,9.64705882352941,4.3448275862069
"Zip","80249","CO","Denver-Aurora-Lakewood, CO",7126,21,11.4391143911439,42,0.588235294117647,4.3448275862069
"Zip","80212","CO","Denver-Aurora-Lakewood, CO",7314,21,23.8993710691824,44,6.58823529411765,4.3448275862069
"Zip","80124","CO","Denver-Aurora-Lakewood, CO",7390,21,27.7777777777778,52,9.76470588235294,4.3448275862069
"Zip","80023","CO","Denver-Aurora-Lakewood, CO",7461,21,19.2708333333333,54.5,5.76470588235294,4.3448275862069
"Zip","80215","CO","Denver-Aurora-Lakewood, CO",7477,21,27.1604938271605,42,7.52941176470588,4.3448275862069
"Zip","80232","CO","Denver-Aurora-Lakewood, CO",7556,21,18.6274509803922,39.5,0.235294117647059,4.3448275862069
"Zip","80238","CO","Denver-Aurora-Lakewood, CO",7571,21,11.377245508982,48,2.94117647058824,4.3448275862069
"Zip","80224","CO","Denver-Aurora-Lakewood, CO",7689,21,25.6637168141593,46,8.35294117647059,4.3448275862069
"Zip","80207","CO","Denver-Aurora-Lakewood, CO",7697,21,24.5762711864407,43,6.82352941176471,4.3448275862069
"Zip","80002","CO","Denver-Aurora-Lakewood, CO",7772,21,14.2857142857143,42,1.05882352941176,4.3448275862069
"Zip","80403","CO","Denver-Aurora-Lakewood, CO",7820,21,16.5467625899281,50,4.11764705882353,4.3448275862069
"Zip","80109","CO","Denver-Aurora-Lakewood, CO",8100,21,25,50,8.94117647058824,4.3448275862069
"Zip","80121","CO","Denver-Aurora-Lakewood, CO",8555,21,26.2626262626263,48.5,9.05882352941176,4.3448275862069
"Zip","80465","CO","Denver-Aurora-Lakewood, CO",9013,21,21.978021978022,50,8,4.3448275862069
"Zip","80007","CO","Denver-Aurora-Lakewood, CO",9588,21,26.2068965517241,72,9.88235294117647,4.3448275862069
"Zip","80107","CO","Denver-Aurora-Lakewood, CO",9680,21,25.4545454545455,55.5,9.29411764705882,4.3448275862069
"Zip","80018","CO","Denver-Aurora-Lakewood, CO",10056,21,19.5488721804511,48,4.58823529411765,4.3448275862069
"Zip","80433","CO","Denver-Aurora-Lakewood, CO",10325,21,22.2222222222222,55,8.47058823529412,4.3448275862069
"Zip","80125","CO","Denver-Aurora-Lakewood, CO",10326,21,20.5882352941176,55,7.64705882352941,4.3448275862069
"Zip","80421","CO","Denver-Aurora-Lakewood, CO",10421,21,28.0898876404494,55.5,10,4.3448275862069
"Zip","80118","CO","Denver-Aurora-Lakewood, CO",10960,21,11.6883116883117,98.5,5.29411764705882,4.3448275862069
"Zip","80135","CO","Denver-Aurora-Lakewood, CO",11091,21,15.5172413793103,74.5,5.64705882352941,4.3448275862069
"Zip","80440","CO","Denver-Aurora-Lakewood, CO",11134,21,15.7303370786517,60,4.82352941176471,4.3448275862069
"Zip","50266","IA","Des Moines-West Des Moines, IA",3980,91,22.2737819025522,69,7.85714285714286,1.5448275862069
"Zip","50315","IA","Des Moines-West Des Moines, IA",4119,91,12.5,59,1.42857142857143,1.5448275862069
"Zip","50023","IA","Des Moines-West Des Moines, IA",4240,91,10.0709219858156,74,2.5,1.5448275862069
"Zip","50317","IA","Des Moines-West Des Moines, IA",4346,91,12.3778501628664,59,1.07142857142857,1.5448275862069
"Zip","50265","IA","Des Moines-West Des Moines, IA",4635,91,17.7489177489177,58,3.57142857142857,1.5448275862069
"Zip","50310","IA","Des Moines-West Des Moines, IA",4895,91,12.987012987013,58,1.78571428571429,1.5448275862069
"Zip","50322","IA","Des Moines-West Des Moines, IA",5106,91,15.0406504065041,57,2.14285714285714,1.5448275862069
"Zip","50021","IA","Des Moines-West Des Moines, IA",5901,91,14.7582697201018,68,4.28571428571429,1.5448275862069
"Zip","50131","IA","Des Moines-West Des Moines, IA",7429,91,15.4676258992806,69,6.07142857142857,1.5448275862069
"Zip","50263","IA","Des Moines-West Des Moines, IA",7738,91,18.4510250569476,68,6.60714285714286,1.5448275862069
"Zip","50320","IA","Des Moines-West Des Moines, IA",7817,91,10.0719424460432,61,0.714285714285714,1.5448275862069
"Zip","50125","IA","Des Moines-West Des Moines, IA",8012,91,17.9310344827586,69,6.60714285714286,1.5448275862069
"Zip","50009","IA","Des Moines-West Des Moines, IA",8074,91,15.1020408163265,80,7.5,1.5448275862069
"Zip","50312","IA","Des Moines-West Des Moines, IA",8310,91,16.0714285714286,61,3.92857142857143,1.5448275862069
"Zip","50325","IA","Des Moines-West Des Moines, IA",8631,91,21.4953271028037,78.5,9.64285714285714,1.5448275862069
"Zip","50313","IA","Des Moines-West Des Moines, IA",8777,91,14.5695364238411,63.5,3.21428571428571,1.5448275862069
"Zip","50311","IA","Des Moines-West Des Moines, IA",9178,91,11.7647058823529,55,0.357142857142857,1.5448275862069
"Zip","50316","IA","Des Moines-West Des Moines, IA",9187,91,16.8224299065421,63,5,1.5448275862069
"Zip","50309","IA","Des Moines-West Des Moines, IA",9253,91,18.75,79,8.92857142857143,1.5448275862069
"Zip","50111","IA","Des Moines-West Des Moines, IA",9468,91,13.9455782312925,75,5.35714285714286,1.5448275862069
"Zip","50323","IA","Des Moines-West Des Moines, IA",9471,91,16.4179104477612,97,8.21428571428571,1.5448275862069
"Zip","50211","IA","Des Moines-West Des Moines, IA",9550,91,18.3673469387755,99,9.28571428571429,1.5448275862069
"Zip","50327","IA","Des Moines-West Des Moines, IA",10033,91,10.2564102564103,84,5.71428571428571,1.5448275862069
"Zip","50314","IA","Des Moines-West Des Moines, IA",10104,91,6,76.5,2.85714285714286,1.5448275862069
"Zip","50273","IA","Des Moines-West Des Moines, IA",10555,91,20.253164556962,102,10,1.5448275862069
"Zip","50321","IA","Des Moines-West Des Moines, IA",10567,91,18.5185185185185,78.5,8.57142857142857,1.5448275862069
"Zip","50003","IA","Des Moines-West Des Moines, IA",10621,91,13.1979695431472,110,7.14285714285714,1.5448275862069
"Zip","50035","IA","Des Moines-West Des Moines, IA",10872,91,12.7118644067797,76,4.64285714285714,1.5448275862069
"Zip","48180","MI","Detroit-Warren-Dearborn, MI",1822,12,17.9661016949153,70,3.50993377483444,6.4
"Zip","48185","MI","Detroit-Warren-Dearborn, MI",2070,12,15.1658767772512,56,0.198675496688742,6.4
"Zip","48066","MI","Detroit-Warren-Dearborn, MI",2621,12,21.7105263157895,59,2.31788079470199,6.4
"Zip","48187","MI","Detroit-Warren-Dearborn, MI",2743,12,20,55,0.860927152317881,6.4
"Zip","48228","MI","Detroit-Warren-Dearborn, MI",2864,12,13.5922330097087,115,6.09271523178808,6.4
"Zip","48044","MI","Detroit-Warren-Dearborn, MI",2865,12,25.6559766763848,56,4.7682119205298,6.4
"Zip","48307","MI","Detroit-Warren-Dearborn, MI",3090,12,22.1374045801527,55.5,2.05298013245033,6.4
"Zip","48219","MI","Detroit-Warren-Dearborn, MI",3129,12,15.4867256637168,93,5.56291390728477,6.4
"Zip","48183","MI","Detroit-Warren-Dearborn, MI",3153,12,20.4081632653061,66,3.97350993377483,6.4
"Zip","48235","MI","Detroit-Warren-Dearborn, MI",3165,12,13.7566137566138,108,5.96026490066225,6.4
"Zip","48170","MI","Detroit-Warren-Dearborn, MI",3191,12,20.2380952380952,57,1.78807947019868,6.4
"Zip","48111","MI","Detroit-Warren-Dearborn, MI",3207,12,21.5962441314554,69,6.6887417218543,6.4
"Zip","48843","MI","Detroit-Warren-Dearborn, MI",3287,12,18.9873417721519,58,1.25827814569536,6.4
"Zip","48073","MI","Detroit-Warren-Dearborn, MI",3605,12,31.7567567567568,49,4.96688741721854,6.4
"Zip","48060","MI","Detroit-Warren-Dearborn, MI",3637,12,22.7848101265823,72,7.81456953642384,6.4
"Zip","48188","MI","Detroit-Warren-Dearborn, MI",3782,12,21.4592274678112,55,1.65562913907285,6.4
"Zip","48146","MI","Detroit-Warren-Dearborn, MI",3963,12,22.6600985221675,62,4.3046357615894,6.4
"Zip","48047","MI","Detroit-Warren-Dearborn, MI",4042,12,22.6666666666667,61,3.70860927152318,6.4
"Zip","48310","MI","Detroit-Warren-Dearborn, MI",4150,12,27.3542600896861,57,6.62251655629139,6.4
"Zip","48227","MI","Detroit-Warren-Dearborn, MI",4227,12,11.0169491525424,113,5.16556291390728,6.4
"Zip","48154","MI","Detroit-Warren-Dearborn, MI",4321,12,29.4478527607362,49,4.17218543046358,6.4
"Zip","48221","MI","Detroit-Warren-Dearborn, MI",4375,12,17.9166666666667,88,6.75496688741722,6.4
"Zip","48127","MI","Detroit-Warren-Dearborn, MI",4391,12,23.8636363636364,61,5.82781456953642,6.4
"Zip","48239","MI","Detroit-Warren-Dearborn, MI",4403,12,21.8181818181818,66,6.35761589403973,6.4
"Zip","48224","MI","Detroit-Warren-Dearborn, MI",4578,12,13.0030959752322,123,6.02649006622517,6.4
"Zip","48186","MI","Detroit-Warren-Dearborn, MI",4605,12,21.4659685863874,62,3.11258278145695,6.4
"Zip","48195","MI","Detroit-Warren-Dearborn, MI",4803,12,21.09375,65,3.84105960264901,6.4
"Zip","48312","MI","Detroit-Warren-Dearborn, MI",4818,12,24.0223463687151,54,2.51655629139073,6.4
"Zip","48313","MI","Detroit-Warren-Dearborn, MI",4824,12,21.7391304347826,51.5,1.19205298013245,6.4
"Zip","48178","MI","Detroit-Warren-Dearborn, MI",4915,12,17.8571428571429,60.5,1.52317880794702,6.4
"Zip","48021","MI","Detroit-Warren-Dearborn, MI",4950,12,15.8730158730159,62,1.45695364238411,6.4
"Zip","48071","MI","Detroit-Warren-Dearborn, MI",5004,12,12.5,50,0.0662251655629139,6.4
"Zip","48152","MI","Detroit-Warren-Dearborn, MI",5203,12,19.774011299435,56,1.05960264900662,6.4
"Zip","48174","MI","Detroit-Warren-Dearborn, MI",5221,12,19.6581196581197,71,5.2317880794702,6.4
"Zip","48237","MI","Detroit-Warren-Dearborn, MI",5254,12,16.6666666666667,54,0.132450331125828,6.4
"Zip","48236","MI","Detroit-Warren-Dearborn, MI",5334,12,27.9151943462898,68,9.27152317880795,6.4
"Zip","48322","MI","Detroit-Warren-Dearborn, MI",5372,12,21.8181818181818,63,4.63576158940397,6.4
"Zip","48067","MI","Detroit-Warren-Dearborn, MI",5406,12,24.0924092409241,53,2.25165562913907,6.4
"Zip","48234","MI","Detroit-Warren-Dearborn, MI",5471,12,14.0625,101.5,5.62913907284768,6.4
"Zip","48212","MI","Detroit-Warren-Dearborn, MI",5499,12,16.3793103448276,85,5.36423841059603,6.4
"Zip","48091","MI","Detroit-Warren-Dearborn, MI",5551,12,21.3541666666667,62,3.04635761589404,6.4
"Zip","48446","MI","Detroit-Warren-Dearborn, MI",5574,12,20.1550387596899,68,4.23841059602649,6.4
"Zip","48101","MI","Detroit-Warren-Dearborn, MI",5689,12,37.2781065088757,59,8.34437086092715,6.4
"Zip","48317","MI","Detroit-Warren-Dearborn, MI",5690,12,22.360248447205,54.5,1.9205298013245,6.4
"Zip","48045","MI","Detroit-Warren-Dearborn, MI",5736,12,24.5454545454545,62.5,7.48344370860927,6.4
"Zip","48116","MI","Detroit-Warren-Dearborn, MI",5895,12,23.1759656652361,45,1.32450331125828,6.4
"Zip","48205","MI","Detroit-Warren-Dearborn, MI",5929,12,12.3505976095618,105,4.56953642384106,6.4
"Zip","48309","MI","Detroit-Warren-Dearborn, MI",5989,12,32.9896907216495,55,6.95364238410596,6.4
"Zip","48336","MI","Detroit-Warren-Dearborn, MI",6037,12,24.6666666666667,55,3.37748344370861,6.4
"Zip","48080","MI","Detroit-Warren-Dearborn, MI",6101,12,24.4444444444444,57,4.37086092715232,6.4
"Zip","48192","MI","Detroit-Warren-Dearborn, MI",6160,12,23.448275862069,71,8.0794701986755,6.4
"Zip","48220","MI","Detroit-Warren-Dearborn, MI",6167,12,20.8888888888889,52,0.662251655629139,6.4
"Zip","48042","MI","Detroit-Warren-Dearborn, MI",6174,12,20.3065134099617,62,2.58278145695364,6.4
"Zip","48328","MI","Detroit-Warren-Dearborn, MI",6187,12,25,54,3.27814569536424,6.4
"Zip","48150","MI","Detroit-Warren-Dearborn, MI",6191,12,20.5673758865248,50,0.596026490066225,6.4
"Zip","48135","MI","Detroit-Warren-Dearborn, MI",6245,12,21.4723926380368,60,2.3841059602649,6.4
"Zip","48238","MI","Detroit-Warren-Dearborn, MI",6300,12,12.4137931034483,109,5.43046357615894,6.4
"Zip","48076","MI","Detroit-Warren-Dearborn, MI",6311,12,28,57,7.01986754966887,6.4
"Zip","48335","MI","Detroit-Warren-Dearborn, MI",6312,12,26.0416666666667,57,6.29139072847682,6.4
"Zip","48316","MI","Detroit-Warren-Dearborn, MI",6346,12,22.3628691983122,64,5.76158940397351,6.4
"Zip","48141","MI","Detroit-Warren-Dearborn, MI",6393,12,9.90990990990991,93.5,3.57615894039735,6.4
"Zip","48390","MI","Detroit-Warren-Dearborn, MI",6400,12,25.9259259259259,56,5.49668874172185,6.4
"Zip","48167","MI","Detroit-Warren-Dearborn, MI",6444,12,17.5824175824176,61,1.58940397350993,6.4
"Zip","48092","MI","Detroit-Warren-Dearborn, MI",6450,12,23.5294117647059,56,2.91390728476821,6.4
"Zip","48315","MI","Detroit-Warren-Dearborn, MI",6551,12,24.5833333333333,62,7.1523178807947,6.4
"Zip","48203","MI","Detroit-Warren-Dearborn, MI",6561,12,9.09090909090909,106,4.03973509933775,6.4
"Zip","48340","MI","Detroit-Warren-Dearborn, MI",6654,12,18.9655172413793,66,2.98013245033113,6.4
"Zip","48093","MI","Detroit-Warren-Dearborn, MI",6712,12,22.9813664596273,56,2.45033112582781,6.4
"Zip","48326","MI","Detroit-Warren-Dearborn, MI",6795,12,15.4545454545455,58,0.529801324503311,6.4
"Zip","48329","MI","Detroit-Warren-Dearborn, MI",6818,12,24.1573033707865,58,4.43708609271523,6.4
"Zip","48306","MI","Detroit-Warren-Dearborn, MI",6953,12,26.4285714285714,68,8.94039735099338,6.4
"Zip","48075","MI","Detroit-Warren-Dearborn, MI",6975,12,16.6666666666667,68,2.81456953642384,6.4
"Zip","48327","MI","Detroit-Warren-Dearborn, MI",6982,12,19.8529411764706,52,0.463576158940397,6.4
"Zip","48009","MI","Detroit-Warren-Dearborn, MI",7077,12,17.7325581395349,71,3.64238410596026,6.4
"Zip","48204","MI","Detroit-Warren-Dearborn, MI",7198,12,8.10810810810811,127,5.03311258278146,6.4
"Zip","48083","MI","Detroit-Warren-Dearborn, MI",7235,12,21.4876033057851,51,0.927152317880795,6.4
"Zip","48223","MI","Detroit-Warren-Dearborn, MI",7294,12,13.0434782608696,99,4.83443708609272,6.4
"Zip","48346","MI","Detroit-Warren-Dearborn, MI",7296,12,23.5294117647059,58.5,3.44370860927152,6.4
"Zip","48214","MI","Detroit-Warren-Dearborn, MI",7299,12,8.82352941176471,79,2.71523178807947,6.4
"Zip","48371","MI","Detroit-Warren-Dearborn, MI",7350,12,24.2268041237113,62,6.82119205298013,6.4
"Zip","48134","MI","Detroit-Warren-Dearborn, MI",7391,12,26.9565217391304,78,9.5364238410596,6.4
"Zip","48375","MI","Detroit-Warren-Dearborn, MI",7431,12,19.3798449612403,50,0.264900662251656,6.4
"Zip","48085","MI","Detroit-Warren-Dearborn, MI",7488,12,28.3132530120482,60,7.74834437086093,6.4
"Zip","48348","MI","Detroit-Warren-Dearborn, MI",7565,12,23.4309623430962,76,8.67549668874172,6.4
"Zip","48331","MI","Detroit-Warren-Dearborn, MI",7651,12,27.6595744680851,62,8.14569536423841,6.4
"Zip","48377","MI","Detroit-Warren-Dearborn, MI",7657,12,17.4311926605505,58,0.728476821192053,6.4
"Zip","48125","MI","Detroit-Warren-Dearborn, MI",7676,12,22.8395061728395,68,7.41721854304636,6.4
"Zip","48168","MI","Detroit-Warren-Dearborn, MI",7704,12,31.404958677686,66,9.20529801324503,6.4
"Zip","48314","MI","Detroit-Warren-Dearborn, MI",7780,12,27.8260869565217,58,7.08609271523179,6.4
"Zip","48382","MI","Detroit-Warren-Dearborn, MI",7796,12,34.7593582887701,65.5,9.33774834437086,6.4
"Zip","48033","MI","Detroit-Warren-Dearborn, MI",7852,12,21.1764705882353,66,4.70198675496689,6.4
"Zip","48169","MI","Detroit-Warren-Dearborn, MI",7878,12,20.5714285714286,53,0.794701986754967,6.4
"Zip","48442","MI","Detroit-Warren-Dearborn, MI",7898,12,19.375,64,2.64900662251656,6.4
"Zip","48213","MI","Detroit-Warren-Dearborn, MI",8042,12,15.4761904761905,116,6.42384105960265,6.4
"Zip","48094","MI","Detroit-Warren-Dearborn, MI",8117,12,24.1176470588235,66.5,7.88079470198675,6.4
"Zip","48114","MI","Detroit-Warren-Dearborn, MI",8119,12,26.7441860465116,63,8.27814569536424,6.4
"Zip","48334","MI","Detroit-Warren-Dearborn, MI",8151,12,27.8260869565217,59,7.54966887417219,6.4
"Zip","48184","MI","Detroit-Warren-Dearborn, MI",8228,12,16.6666666666667,68,2.81456953642384,6.4
"Zip","48240","MI","Detroit-Warren-Dearborn, MI",8246,12,20.3252032520325,69,5.6953642384106,6.4
"Zip","48030","MI","Detroit-Warren-Dearborn, MI",8402,12,20.6611570247934,63,3.17880794701987,6.4
"Zip","48082","MI","Detroit-Warren-Dearborn, MI",8432,12,27.8688524590164,53,5.09933774834437,6.4
"Zip","48386","MI","Detroit-Warren-Dearborn, MI",8467,12,23.5294117647059,76,8.87417218543046,6.4
"Zip","48098","MI","Detroit-Warren-Dearborn, MI",8479,12,27.3381294964029,62,7.94701986754967,6.4
"Zip","48230","MI","Detroit-Warren-Dearborn, MI",8518,12,24.0601503759398,70.5,8.54304635761589,6.4
"Zip","48342","MI","Detroit-Warren-Dearborn, MI",8522,12,24,117,9.60264900662252,6.4
"Zip","48206","MI","Detroit-Warren-Dearborn, MI",8598,12,13.1578947368421,98,4.90066225165563,6.4
"Zip","48072","MI","Detroit-Warren-Dearborn, MI",8602,12,22.4806201550388,52,1.72185430463576,6.4
"Zip","48043","MI","Detroit-Warren-Dearborn, MI",8641,12,20,60.5,1.98675496688742,6.4
"Zip","48304","MI","Detroit-Warren-Dearborn, MI",8673,12,23.5087719298246,86,9.00662251655629,6.4
"Zip","48059","MI","Detroit-Warren-Dearborn, MI",8688,12,19.8675496688742,77,6.49006622516556,6.4
"Zip","48193","MI","Detroit-Warren-Dearborn, MI",8723,12,21.6666666666667,66.5,6.22516556291391,6.4
"Zip","48323","MI","Detroit-Warren-Dearborn, MI",8732,12,24.8618784530387,63,7.68211920529801,6.4
"Zip","48302","MI","Detroit-Warren-Dearborn, MI",8750,12,25.6637168141593,87,9.66887417218543,6.4
"Zip","48341","MI","Detroit-Warren-Dearborn, MI",8770,12,16.25,61,1.12582781456954,6.4
"Zip","48051","MI","Detroit-Warren-Dearborn, MI",8805,12,16.4179104477612,56,0.397350993377483,6.4
"Zip","48324","MI","Detroit-Warren-Dearborn, MI",8905,12,25.9668508287293,65.5,8.41059602649007,6.4
"Zip","48026","MI","Detroit-Warren-Dearborn, MI",9036,12,29.1666666666667,54,6.15894039735099,6.4
"Zip","48225","MI","Detroit-Warren-Dearborn, MI",9065,12,18.3206106870229,72.5,5.29801324503311,6.4
"Zip","48025","MI","Detroit-Warren-Dearborn, MI",9182,12,27.4509803921569,59,7.28476821192053,6.4
"Zip","48362","MI","Detroit-Warren-Dearborn, MI",9183,12,25,60,6.55629139072848,6.4
"Zip","48855","MI","Detroit-Warren-Dearborn, MI",9248,12,18.1818181818182,52.5,0.33112582781457,6.4
"Zip","48381","MI","Detroit-Warren-Dearborn, MI",9307,12,17.3228346456693,66,2.18543046357616,6.4
"Zip","48017","MI","Detroit-Warren-Dearborn, MI",9325,12,23.6842105263158,48,1.85430463576159,6.4
"Zip","48374","MI","Detroit-Warren-Dearborn, MI",9335,12,33,61,8.80794701986755,6.4
"Zip","48001","MI","Detroit-Warren-Dearborn, MI",9385,12,20.1680672268908,79.5,6.88741721854305,6.4
"Zip","48301","MI","Detroit-Warren-Dearborn, MI",9423,12,23.1788079470199,68,7.6158940397351,6.4
"Zip","48836","MI","Detroit-Warren-Dearborn, MI",9504,12,28.8659793814433,51,4.50331125827815,6.4
"Zip","48173","MI","Detroit-Warren-Dearborn, MI",9563,12,32.4675324675325,85,10,6.4
"Zip","48079","MI","Detroit-Warren-Dearborn, MI",9620,12,27.2727272727273,77.5,9.47019867549669,6.4
"Zip","48462","MI","Detroit-Warren-Dearborn, MI",9692,12,30.5970149253731,72,9.73509933774834,6.4
"Zip","48383","MI","Detroit-Warren-Dearborn, MI",9846,12,26.530612244898,70,9.07284768211921,6.4
"Zip","48360","MI","Detroit-Warren-Dearborn, MI",9967,12,25,54,3.27814569536424,6.4
"Zip","48040","MI","Detroit-Warren-Dearborn, MI",10091,12,15.3846153846154,61.5,0.993377483443709,6.4
"Zip","48138","MI","Detroit-Warren-Dearborn, MI",10093,12,25.7142857142857,99.5,9.80132450331126,6.4
"Zip","48065","MI","Detroit-Warren-Dearborn, MI",10178,12,16.304347826087,77,3.77483443708609,6.4
"Zip","48062","MI","Detroit-Warren-Dearborn, MI",10398,12,17.910447761194,71,3.90728476821192,6.4
"Zip","48359","MI","Detroit-Warren-Dearborn, MI",10439,12,36.3636363636364,55,7.21854304635762,6.4
"Zip","48074","MI","Detroit-Warren-Dearborn, MI",10440,12,15.7142857142857,62,1.39072847682119,6.4
"Zip","48444","MI","Detroit-Warren-Dearborn, MI",10448,12,17.6470588235294,73,4.10596026490066,6.4
"Zip","48164","MI","Detroit-Warren-Dearborn, MI",10458,12,21.8181818181818,65.5,5.89403973509934,6.4
"Zip","48039","MI","Detroit-Warren-Dearborn, MI",10580,12,24.2424242424242,78,9.13907284768212,6.4
"Zip","48357","MI","Detroit-Warren-Dearborn, MI",10582,12,23.4375,75.5,8.60927152317881,6.4
"Zip","48356","MI","Detroit-Warren-Dearborn, MI",10620,12,32.258064516129,61,8.74172185430464,6.4
"Zip","48455","MI","Detroit-Warren-Dearborn, MI",10636,12,23.7037037037037,71,8.47682119205298,6.4
"Zip","48461","MI","Detroit-Warren-Dearborn, MI",10726,12,21.7948717948718,71,7.35099337748344,6.4
"Zip","48054","MI","Detroit-Warren-Dearborn, MI",10760,12,31.9444444444444,75,9.86754966887417,6.4
"Zip","48350","MI","Detroit-Warren-Dearborn, MI",10814,12,22.9166666666667,74,8.21192052980132,6.4
"Zip","48380","MI","Detroit-Warren-Dearborn, MI",10853,12,26.7605633802817,62.5,8.01324503311258,6.4
"Zip","48421","MI","Detroit-Warren-Dearborn, MI",10868,12,24.1935483870968,93,9.40397350993377,6.4
"Zip","48003","MI","Detroit-Warren-Dearborn, MI",10951,12,9.25925925925926,72,2.11920529801325,6.4
"Zip","48363","MI","Detroit-Warren-Dearborn, MI",10978,12,30.8641975308642,84,9.93377483443709,6.4
"Zip","27713","NC","Durham-Chapel Hill, NC",2174,104,10.7011070110701,47,0.666666666666667,0.606896551724138
"Zip","27703","NC","Durham-Chapel Hill, NC",2220,104,15.5124653739612,46.5,3.33333333333333,0.606896551724138
"Zip","27707","NC","Durham-Chapel Hill, NC",2266,104,11.4457831325301,50,1.66666666666667,0.606896551724138
"Zip","27705","NC","Durham-Chapel Hill, NC",2346,104,13.5135135135135,43,1.66666666666667,0.606896551724138
"Zip","27516","NC","Durham-Chapel Hill, NC",3693,104,17.7083333333333,67,8.33333333333333,0.606896551724138
"Zip","27704","NC","Durham-Chapel Hill, NC",4255,104,11.7647058823529,48,2.66666666666667,0.606896551724138
"Zip","27517","NC","Durham-Chapel Hill, NC",5563,104,11.6022099447514,74,4.33333333333333,0.606896551724138
"Zip","27278","NC","Durham-Chapel Hill, NC",5843,104,16.0427807486631,63,6.66666666666667,0.606896551724138
"Zip","27514","NC","Durham-Chapel Hill, NC",6097,104,18.4615384615385,59.5,7.33333333333333,0.606896551724138
"Zip","27701","NC","Durham-Chapel Hill, NC",6669,104,13.1147540983607,70,6,0.606896551724138
"Zip","27312","NC","Durham-Chapel Hill, NC",7157,104,17.7339901477833,80,9.33333333333333,0.606896551724138
"Zip","27712","NC","Durham-Chapel Hill, NC",7833,104,24.21875,55,8.33333333333333,0.606896551724138
"Zip","27344","NC","Durham-Chapel Hill, NC",8531,104,10.7142857142857,80,5.33333333333333,0.606896551724138
"Zip","27574","NC","Durham-Chapel Hill, NC",9282,104,9.61538461538461,88,4.33333333333333,0.606896551724138
"Zip","27573","NC","Durham-Chapel Hill, NC",9552,104,21.8181818181818,79,10,0.606896551724138
"Zip","18360","PA","East Stroudsburg, PA",5952,239,18.6170212765957,77,1.81818181818182,9.44827586206897
"Zip","18301","PA","East Stroudsburg, PA",6589,239,19.5652173913043,92,6.36363636363636,9.44827586206897
"Zip","18302","PA","East Stroudsburg, PA",8508,239,20.0743494423792,105,9.09090909090909,9.44827586206897
"Zip","18466","PA","East Stroudsburg, PA",8859,239,19.3939393939394,86,3.63636363636364,9.44827586206897
"Zip","18353","PA","East Stroudsburg, PA",9845,239,22.8571428571429,84,5.45454545454545,9.44827586206897
"Zip","18058","PA","East Stroudsburg, PA",10464,239,14.1414141414141,104,2.72727272727273,9.44827586206897
"Zip","18330","PA","East Stroudsburg, PA",10626,239,16.8539325842697,73,0.909090909090909,9.44827586206897
"Zip","18610","PA","East Stroudsburg, PA",11035,239,23.2876712328767,129.5,10,9.44827586206897
"Zip","18347","PA","East Stroudsburg, PA",11115,239,16.0642570281125,135.5,7.27272727272727,9.44827586206897
"Zip","18334","PA","East Stroudsburg, PA",11119,239,28.5714285714286,91,8.18181818181818,9.44827586206897
"Zip","18372","PA","East Stroudsburg, PA",11144,239,14.2857142857143,114,4.54545454545455,9.44827586206897
"Zip","79936","TX","El Paso, TX",1226,68,17.9028132992327,84,4.44444444444444,5.40689655172414
