RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08
96665,92123,California,1975,409800,406100,392700,387600,382700,364900,381700,384300,4e5,378300,359600,352200,355500,355800,342e3,333200,332400,347500,351200,360400,374200,387e3,414900,388400,380800,345200,360100,357700,335200,319100,325500,355300,372300,357800,341300,318900,312800,320300,311200,306600,310300,322600,330900,326e3,336100,338800,339900,325300,326900,345400,361700,357300,341500,344200,353700,363e3,371300,383200,396700,387300,384600,382600,406400,424500,423400,418500,401600,405e3,410900,422600,425e3,421200,424500,423100,422e3,420600,431400,428200,432700,425400,437e3,434600,448500,444200,451800,456100,457900,459500,461100,467900,475300,477e3,475900,472100,468800,489500,489900,497e3,496100,492100,480400,483800,495500,515100,505300,509900,500200,506400,508600,512700,505700,503400,510200,535900,566300,584e3,573600,553900,551400,563300,568e3,572500,,,,
99134,97220,Oregon,1976,222400,204600,210500,205e3,207300,203300,201700,201700,198300,199700,225500,240500,250200,221e3,205100,189800,179700,176400,171500,177300,183400,182e3,194300,186e3,180600,173e3,175400,180600,169100,165600,173500,178300,184100,182400,177900,173300,157100,158500,154500,154800,145300,133400,135700,145500,164500,160600,160100,144e3,151e3,149200,155900,158800,156400,155e3,156400,160500,163100,157500,176500,183200,191e3,177300,178600,173900,170300,171900,177400,183100,184900,199100,218600,215400,205500,188900,194700,202900,207200,204e3,201600,202100,205800,207900,212700,221e3,218e3,220200,221600,231100,232800,236200,238600,243700,247500,253500,268500,261700,264100,261400,275600,277500,271800,274600,282400,289600,290800,285100,288e3,291700,296900,298900,304100,307700,315500,303400,303300,299800,315300,329400,351200,345600,338900,328700,334400,336e3,318e3,313600
58711,02302,Massachusetts,1977,193100,198300,200100,192e3,179200,159700,165e3,154900,164100,15e4,151900,139200,131900,128300,134700,155300,160700,156400,156e3,158200,167500,161800,160200,164300,163500,172200,178600,182600,178500,164300,163700,157900,163200,164900,157700,151800,145900,155600,151700,152600,151100,153100,151900,147900,146700,147e3,137e3,134100,129e3,145700,141300,139400,143400,143e3,155400,147500,161400,153e3,159900,164700,168400,167800,166100,175200,176500,177500,172800,167800,169200,172500,180200,170300,173e3,170700,183100,183500,186700,188400,188200,189400,193900,196100,196400,186100,185600,189600,200300,204200,211e3,213200,217100,210700,209300,207800,209100,210200,209900,211500,222e3,224600,234900,228600,233300,230100,234400,237600,239600,243e3,248400,255300,259600,259900,260400,256100,252200,250700,255e3,260700,271900,274700,278500,278700,281800,275800,278e3,
99139,97225,Oregon,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,349300,351300,332500,341700,319900,308600,301700,298500,332200,353900,359e3,347700,324200,324e3,302e3,338600,334900,355300,325800,314e3,299300,287100,293700,301400,317200,321100,331800,343100,373400,367700,335e3,321900,333900,377700,373300,361900,362900,367300,384200,381100,369e3,382e3,382500,352700,344100,332300,386700,397100,379400,357400,340700,378600,398e3,399600,393400,371200,401100,407e3,421600,376800,367800,371300,410800,416700,421200,423e3,428800,448800,440300,443700,425800,435600,438800,450500,457400,451e3,458e3,434700,445400,444300,463800,528200,533500,545900,494300,512500,501700,502600,486500,495100,487400,471600,490900,504800,522e3,493100,480100,502400,502e3,520600
67140,22079,Virginia,1979,470700,460700,419600,366e3,353600,348700,339200,315500,321900,340600,361e3,356100,391900,356800,354100,28e4,313700,313200,365200,342600,356700,326400,341700,327700,342100,354400,359600,324200,331900,355500,379900,330800,309200,33e4,358400,347200,355200,342400,354700,316400,340200,343600,390400,376800,375600,324100,307500,298600,337900,357200,365200,336800,341e3,331400,355700,344200,36e4,332400,370500,377e3,415700,355400,353e3,348500,400800,409700,393800,378400,393100,403100,414900,367400,378900,390700,431300,435500,409600,393800,390500,422400,434900,454e3,431200,385100,364200,365900,423900,418200,422600,405800,398200,411600,401300,402200,388e3,402300,382500,389400,372100,379700,375200,390400,417800,405e3,392800,370900,387200,395e3,477e3,468400,470400,403700,419900,441500,439700,426100,417500,424800,477200,426200,449500,404100,462700,429e3,435300,
97588,94134,California,1980,526500,524500,509600,539900,564300,573700,542800,529e3,528e3,544100,528200,519400,520600,477100,456200,447600,486800,478900,490300,503400,506100,494700,460700,482800,469900,471700,454500,446500,449700,439200,439800,449400,479500,494900,472300,499100,463400,447400,393800,400300,411400,433100,451700,473200,443e3,437600,421800,447200,438600,440500,442100,451500,451300,457900,467100,502300,506e3,555500,532100,535800,527100,528900,537500,546100,595800,617e3,636200,622600,633600,608900,620300,613200,625e3,657500,667600,648900,646700,641800,658500,671100,673800,691100,673800,7e5,691400,706400,703200,705800,701700,709900,734100,738800,752e3,769100,803500,809400,781800,775500,749e3,773500,789500,806e3,792100,795500,791100,797400,816200,824800,846200,781e3,814400,828200,844e3,839600,855900,868600,868300,897800,886400,886900,838400,869200,890100,938900,929200,
94273,83687,Idaho,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143200,14e4,134300,134900,145900,176300,175400,158600,128900,130800,136700,135600,139800,138400,14e4,135300,138e3,140100,142800,142500,141700,142500,145200,15e4,150500,155900,155700,157600,161900,169500,168300,161900,156800,157700,159900,156200,160200,160500,173400,174600,176500,172200,175400,177700,178e3,177600,176700,178900,180600,183500,187500,183300,196e3,204500,213100,205800,200500,209300,211800,212e3,
96268,91007,California,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,877e3,906100,953100,895800,1023400,1059200,1065e3,967400,1016300,1039300,1108100,942800,927300,866900,895e3,934800,892300,926700,942400,970200,904600,1066e3,1023700,1144700,872400,900800,919300,898300,919900,809800,855100,880300,878500,837400,939500,1077e3,1087800,1027400,909400,964100,992900,1034800,1034e3,953400,919400,1035100,998600,1031700,865500,,,,,
61864,10562,New York,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372900,370400,363400,367800,372900,377400,370700,370400,374300,392e3,393700,371400,374500,37e4,350900,341600,364200,407700,387300,399900,373900,389100,389600,395800,411400,379900,400800,396200,412900,461900,465800,485700,449e3,508200,501100,500600
84390,60139,Illinois,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120400,120700,125200,133200,141900,152800,156200,159e3,154700,156500,154500,154700,155900,159800,161700,152300,145700,146300,156900,154400,149200,145300,147e3,151e3,156e3,160800,158e3,161500,138600,146100,141200,163400,164900,167500,172900,171900,173900,169500,172900,151700,152400,142500,161700,163e3,166100,17e4,17e4,183700,188600,195100,181200,174300,176800,18e4,184500,181200,196100,201e3,204800,191500,185500
67709,23435,Virginia,1985,,,,,,,,,,,,,,,,,,,,,274e3,283300,278200,275700,257200,237700,246400,252300,261400,259700,263400,267100,266300,257200,252400,253e3,257400,260100,252700,259100,255700,264e3,258900,256400,241400,250700,229800,224600,217400,239200,246700,246300,243300,240600,239900,240300,240700,248100,236700,239500,231100,236800,236600,238600,242300,249100,240700,240700,221500,224800,222200,230100,228900,234700,238800,243700,248600,250900,257200,253700,253100,250100,252700,256300,253800,251800,245200,244300,239e3,24e4,241300,244400,233300,248e3,260700,278300,266e3,256500,257100,255500,260100,262200,264500,267100,268e3,268600,266800,264200,257400,258600,262300,27e4,257200,258600,266600,272500,265e3,264800,270200,275300,261400,259700,266600,277600,276800,
77416,45042,Ohio,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98e3,87600,94800,95500,103600,104200,101500,102700,98100,100100,103200,105100,102700,113800,119200,124400,116e3,120600,120600,125400,126600,133600,130700,125e3,110900,109800,114300,128500,127500,110400,109600,132500,147e3,144e3,112400,
94422,84057,Utah,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220200,223e3,238300,241100,247200,229100,223300,217200,220200,232100,226700,219400,221400,230700,236400,234700,223700,215100,215600,226500,240400,239300,252700,253700,270800,27e4,288700,,,
70861,30082,Georgia,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172700,165800,166300,164600,162900,155800,165100,172900,170100,175800,176800,189900,200400,192800,188e3,173100,184400,186700,196200,199600,207200,208100,203600,194800,192300,198e3,211800,216700,217800,216100,215300,215800,211400,216300,217800,224500,232400,236100,232900,226100,224200,222500,227300,230200,231800,230300,236400,244800,240400,230100,218100,226500,228900,243700,233700,236500,240200,243900,232200,230600,238200,266800,270400,269800,255500,252200,254500,252700,244400,235400,246e3,273900,280900,280400,262800,275800,279e3,278300,264e3,272200,
99099,97132,Oregon,1989,260100,262200,273500,250800,242200,226400,230100,217100,225500,228800,276300,277700,281200,237e3,227500,218800,233200,236500,238200,222600,204600,218400,216400,242900,229800,240800,219800,224400,221900,227400,223700,217800,198e3,188200,177300,185800,192700,193200,193200,198100,200500,213e3,209e3,221700,199500,185200,189600,207600,202700,191700,222700,240200,230800,201700,186300,200400,204600,236500,253700,244400,262300,231900,247600,225900,247500,243800,242300,254300,267400,272300,258300,244700,233100,234500,240200,249700,247200,246200,247e3,247600,246500,230200,235900,235600,257e3,269100,273400,270800,265e3,275200,278300,276900,276500,278100,285400,286100,290100,284900,302400,301400,309e3,289200,288100,291100,289300,291300,292200,312800,321600,326300,322900,326500,338300,333800,339400,325300,312900,301200,307700,336500,347600,352600,359600,365600,358300,338300
95837,89141,Nevada,1990,270900,268e3,272400,270600,264400,256e3,247500,240400,219300,223200,219200,223700,212800,212300,206200,198400,185300,178200,171400,164700,163300,164900,175900,181300,182200,188200,186500,186800,179900,177800,172500,160200,156e3,155300,158400,161300,161900,163700,163700,157700,159100,151500,156800,152100,151e3,150500,156900,162200,167400,167700,177100,184600,191600,190100,180600,176900,180400,182700,188100,192800,203500,210800,213e3,210800,207700,22e4,234e3,241400,229500,22e4,216100,216e3,219e3,226100,227300,238100,240500,246800,236600,233800,223300,226300,225900,241e3,249200,249200,248200,248800,256100,253400,249900,244500,256300,260700,266200,258700,253700,251700,256e3,259900,258700,261700,265800,270200,27e4,274500,281500,289800,288500,281700,289200,286300,289900,283600,292100,291900,287500,288900,292400,302900,318600,332200,338900,325400,318400,
89957,73132,Oklahoma,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135300,136e3,139300,143600,149900,142800,139700,136200,142e3,139800,140400,139700,140300,143200,148200,151400,148800,146800,150900,151800,151700,147500,138700,132800,137200,146800,155200,148300,150200,145200
82284,55434,Minnesota,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188400,194e3,194600,193e3,185600,183200,185700,193300,189200,185800,182200,191e3,201e3,209200,214500,212500,209600,203500,201200,193400,190200,186800,191300,201800,211500,218800,219300,216600,216600,212600,218300,215300,209300,206300,213900,229100,229200,229400,
94227,83616,Idaho,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316300,320300,321600,332400,314700,317300,321400,342400,342800,367100,370800,402500,391100,389700,368500,370700,379200,381800,363800,390100,375700,396400,365300,382300,382200,385700,387300,388300,390700,387400,382700,399600,388600,397e3,393800,435100,433700,448700,455400,457100,44e4
91663,77014,Texas,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144700,143e3,142200,140400,132700,134200,141600,151800,153300,150100,151e3,156500,151600,157200,147e3,160400,152400,158700,157100,159100,158700,160200,165400,167100,161900
79120,48309,Michigan,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167700,184900,176500,212e3,214e3,224100,186700,201100,186900,199200,182200,206800,206100,225200,194e3,242e3,237300,251100,205700,194e3,201100,194500,204900,213200,224e3,218400,205900,222200,236500,251200,244500,239600,238800,238500,250900,244600,246800,252e3,271700,281800,264100,251500,236200,258e3,258600,268200,269600,262600,250400,244400,250600,318200,308100,290800,228100,232300,252400,255700,246800,252500,256700,264e3,272100,258600,266e3,26e4,270800,275900,268900,274600,268600,277700,269800,272200,277800,314200,331100,332100,306e3,303200,278800,284900
72232,32806,Florida,1996,201100,202600,179400,181e3,188200,185600,213200,207e3,224800,205100,189500,175300,176100,179e3,178400,156700,148200,144600,139800,145700,155100,165200,182300,167400,161800,141600,145800,143100,132e3,133400,131800,146100,140400,144900,133200,139800,131400,137600,128600,136400,137900,142200,135300,139200,136600,151700,145200,144500,138100,147300,168300,171700,170200,160300,165400,157500,159800,152900,156900,152100,156400,164600,165100,153800,158500,177600,19e4,193100,186900,193600,198900,196400,199400,180300,182800,179800,193400,191900,192500,184400,180300,172900,180600,187300,184600,182800,195400,204100,204600,191900,197100,205700,207e3,209600,229e3,226800,224600,216700,226600,234400,232e3,232e3,226700,226500,230800,253700,254400,255200,237800,235500,236200,232300,238300,257700,267900,276700,257400,262e3,249600,271e3,272100,280500,257500,255700,257200,263800
98351,95660,California,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141e3,142500,150300,154200,155200,151300,148700,149300,145700,149e3,150700,162600,162900,165e3,161600,163900,167700,168300,172600,172700,174e3,174600,174800,179e3,181100,183700,190400,188900,191500,189400,197e3,199800,202200,204200,205800,210200,215200,22e4,221400,222200,222600,226200,229100,230400,230800,229200,236400,241600,246800,246300,245400,245600,242e3,241400
99910,98607,Washington,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298800,282800,294500,312100,328100,335e3,328600,327900,311500,320600,315200,324900,324400,321800,322e3,333400,348600,354500,350100,357e3,356600,347900,348400,357e3,360600,370200,366500,364700,350800,348600,357200,350600,372900,374300,379100,368e3,391300,399900,398900,378600,373400,368600,405700,473600,486600,451100,395200,443100,453600,465500,416e3,408600,405600,419e3,445e3,432800,445100,452700,449400,437300,416500,480600,488900,498500,465400
70800,30013,Georgia,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102300,100800,102300,111e3,115e3,105e3,101400,103900,101800,102500,95500,105700,99e3,92400,85100,88300,97800,110400,115400,115300,110700,109100,106400,105200,113900,124800,129900,138100,140300,144400,134200,121800,12e4,117e3,125100,123500,135200,139800,143900,131e3,123600,117500,118300,123600,131400,145100,151200,144600,142e3,137700,134200,127900,12e4,124200,131200,141e3,149400,150900,167300,181500,188300,178700,16e4,147100,136700,138600,141300,
85345,62221,Illinois,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128200,142900,139300,153e3,164400,162300,155200,133300,145800,130500,121100,107500,110500,119400,127300,118200,108800,120300,123900,143800,119500,138900,122600,121100,108900,112800,115300,113600,115900,116300,126e3,122800,130700,130100,132600,135800,130700,130500,127600,130400,130700,154200,149200,155400,130400,135600,133300,132100,133300,125600,132800,132e3,125400,122900,125400,142100,132200,144e3,141e3,146900,139400,141800,144900,143400,152100,153100,146400,131500,131600,125300,130300,132e3,139500,147700,139800,14e4,126600,143400,151900,156500,146400,137400,135600,137500,144300,153200,163e3,173800,178600,181900,185e3,172400,163400,161400,163800,
79794,49525,Michigan,2001,,,,,,,,,,,,,,,120800,129100,117e3,117800,108100,118400,118e3,133600,127400,138400,126300,128e3,122700,119200,109900,97200,103e3,108900,131100,128100,138900,134800,127900,123700,116500,126300,122300,117e3,102600,107600,104800,111400,120300,129900,130900,120900,123600,123900,123900,115900,111300,110500,111400,118200,126900,139700,140500,136200,122400,115600,124100,131900,141600,133100,128600,126800,127500,135700,137600,135600,132400,131100,133100,141500,143100,141900,139500,141600,141300,135200,132400,138100,162600,165400,165800,146800,152100,153100,148300,149100,150100,170200,175300,171700,163900,156700,159800,155100,154900,159e3,168300,170500,172200,164700,171600,184100,188100,194500,184400,187600,186800,191700,191700,195900,204700,220100,231700,224300,227800,212100,208200,
93597,80919,Colorado,2002,327100,302100,281200,260800,263600,261300,268400,270400,283600,277200,272100,236500,245700,224300,233300,237e3,234e3,243300,233600,248400,247400,255800,285400,275300,291400,257500,276500,257400,263700,264200,265600,277400,275800,272600,264500,244400,241800,250800,259200,258400,250900,275100,277600,275400,269100,270500,269800,252900,252500,248700,263800,276600,28e4,276200,266400,274500,274e3,268600,252700,261200,276700,276600,269100,253300,273500,278e3,285700,292e3,293600,292500,292500,291200,292800,288300,282e3,288700,289900,285300,280600,270900,283e3,291e3,290400,289400,276800,284300,294100,306e3,304500,299500,306400,292100,288400,272200,291800,291100,299400,295700,295300,303600,307600,317400,311400,315400,314100,325700,329800,331400,330300,333400,353900,344700,341900,325900,329500,341700,357900,359500,359200,350600,363800,355900,368400,370500,376100,367800
72592,33426,Florida,2003,161e3,161400,165200,155600,158700,141500,134500,119100,141e3,142400,147200,132e3,123e3,110900,112500,113e3,118800,118600,118800,116700,115200,121400,125600,117600,116300,106e3,108600,102e3,113800,104200,104700,93400,106600,111500,116500,104400,95400,86500,90100,92300,103700,100500,93700,84700,87700,93900,95400,87300,87400,81400,88800,84600,95600,94100,91700,81300,81700,91e3,98500,104900,105600,103900,106200,109100,112900,111900,111200,112900,119100,121100,130400,129400,134500,135500,134600,133300,127600,132200,136700,135500,128900,125e3,125400,126800,130400,132200,136800,137400,143600,144600,143200,147e3,153400,162200,163700,162800,162e3,162700,168600,177800,176800,175500,177e3,182100,181800,179700,176700,180100,178100,184e3,178800,177e3,177700,181500,180400,175600,185400,194100,210100,206700,215400,207900,212300,204100,216500,
94255,83651,Idaho,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120800,124700,125900,124300,122900,121600,121600,124300,124900,127300,127600,125200,120100,117700,124600,130700,131100,129500,131200,133600,134300,132600,137e3,141100,144900,145300,145800,145700,147500,147800,147500,145200,145500,149600,149400,152300,151100,151900,149400,151700,155400,160100,161600,164500,163700,166900,170400,173400,169600,172800,179e3,185300,182e3,180600,181500,
84427,60181,Illinois,2005,259600,239700,231400,215800,215700,213300,212200,218300,207700,206900,202e3,190300,196600,199e3,214100,201800,191200,184200,184800,186900,197100,195700,200900,222800,236300,222300,199e3,188700,199200,181800,169100,162900,163300,157300,164100,168800,171800,137900,126100,126500,136e3,137300,134400,136900,138300,144e3,141500,129200,142800,149e3,155300,129e3,117e3,123700,127200,140600,139800,14e4,140600,146200,152400,147e3,145900,144600,156200,159700,170600,166700,152300,147e3,147900,159e3,167400,164800,173700,183200,190600,188100,169400,170800,170600,176300,176400,179900,207100,206800,210700,190200,19e4,185300,189e3,188300,197600,190400,199800,209600,210800,217600,197e3,200300,187300,198500,191500,196900,192e3,203100,198700,200900,196600,210400,212900,214e3,204700,21e4,221200,228200,223100,212e3,221e3,230500,249800,239e3,230900,216100,216900,221700
92541,78602,Texas,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165900,158400,158900,169500,173800,177900,179300,183400,185700,189200,183600,178200,179700,190300,205200,201400,195800,193500,201100,213400,211e3,217500,212200,211400,208200,204400,205900,208900,224400,221400,224500,222300,233600,242300,239300,250200,239700,236e3,222500,224800,233500,235500,
92356,78260,Texas,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268500,279800,278700,276300,279100,274200,282600,275300,280400,276500,284700,269400,280900,281200,287100,275600,269500,275500,278100,292800,285100,283800,296500,310800,312600,292100,288300,293700,296e3,291900,293700,279900,281200,286600,298200,301300,297800,301300,297700,305300,308300,310400,333600,341400,348400,333400,333100,326200,315e3,306700,312200,320400,318300,335400,323700,352400,343200,355700,348e3,350500,350900,334700,338e3,338e3,
99963,98684,Washington,2008,237900,243700,243500,232100,226300,215900,217500,215100,214700,203200,205200,212400,226700,220900,221100,224900,226500,208900,193700,191400,201400,21e4,208800,198800,198300,195200,197e3,184400,182e3,197700,203900,199600,181100,169800,175600,177200,183100,182600,192700,195600,189400,168400,176200,180100,182300,167400,166300,176800,173800,177800,181700,187600,187e3,177400,181600,180800,184300,182100,194200,200900,204300,199100,201300,193700,202300,191100,195700,192400,215300,228300,230600,237400,235300,228100,212900,208900,212300,218100,234900,236e3,230900,211900,211100,222300,231800,237100,234600,236700,235300,230200,234500,235800,243700,243100,245800,247200,245600,256200,258900,266e3,266900,270500,271500,279e3,276600,276800,272900,271e3,272200,277600,302500,307400,304400,299300,299e3,308800,303600,307600,313700,312400,312300,307700,318900,314500,307600,302800
84550,60516,Illinois,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214600,265500,264700,261600,243800,256e3,250500,26e4,256900,251800,275e3,274600,283500,239400,202900,209500,228100,257800,258700,259100,261400,256900,256e3,260500,253e3,265e3,276100,293100,258600,252300,259400,311200,321600,310600,294800,287900,291500,289200,281400,278600,272500,243100,230900,224500,256300,270900,278500,273900,279800,256300,260500,244500,275800,278300,288400,277100,281600,274100,283800,286600,293200,276600,271900,278e3,287800,294600,274e3,283300,270900,303900,301700,312100,274900,271900,280400,283800,316800,311200,350700,331200,316200,310800,305100,318e3,298e3
92570,78634,Texas,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157100,155400,158400,160300,165200,162500,161400,156800,159400,155600,161100,162e3,164500,163500,162600,164200,166100,170400,172e3,173400,176100,179e3,181500,181600,179900,181e3,179600,182e3,183400,185300,184100,188300,189300,192400,189800,189900,191800,194400,198600,199100,199400,201200,204300,206500,207900,211800,215700,219700,221900,228300,227300,229600,225500,230100,225700,224600,219900,225100,229900,234500,234800,232200,233500
91194,76020,Texas,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148600,159900,169800,175e3,179400,164200,154e3,147300,161700,164400,174900,165e3,173200,169700,175800,170700,162400,165700,175900,189e3,188500,179400,175200,165100,192800,190900,199600,176e3,170900,180400,180700,184100,197300,207700,226900,205800,213400,202700,203700,196100,
98011,95148,California,2012,701e3,652600,619100,577500,546500,514500,521e3,540200,529200,492200,480100,457800,444800,418100,425200,432900,454e3,451100,472300,473700,512e3,498700,512600,492800,504800,494200,519100,521300,522400,486700,49e4,486500,481100,463600,478200,484900,477700,451400,471600,469700,461800,459100,464800,487800,465700,457100,436400,426800,439300,480100,501500,512200,496500,490400,494400,506200,525700,525100,528e3,551e3,560300,574800,648400,661400,667400,607900,630700,649100,645300,651200,696200,69e4,682900,633400,662600,665100,669400,668e3,683900,693300,709500,726700,736600,735700,727e3,729800,721200,721e3,717300,731500,724300,729500,793400,813e3,848100,782800,822200,812e3,824600,814600,826600,821800,817800,798e3,809200,785500,780400,821700,854600,844900,821e3,847500,876600,876300,882300,907500,948600,965400,990400,1009500,993600,1031300,1025700,1047e3,969500,982900
79146,48336,Michigan,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93500,100200,116500,119100,122700,126700,126800,126500,132500,134900,137e3,133900,132500,130500,134600,138e3,145200,143900,147500,144100,143700,129600,135e3,137200,154e3,152400,144200,141500,141300,150900,150900,155500,156400,156400,153300,151300,152400,157300,161600,160600,155200,156500,158900,165100,167300,164900,169100,175700,181100,180200,176e3,178600,175800,17e4,163700,18e4,187900,188900,186700,193100,205900,188400,183200,177400
94766,85053,Arizona,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174100,178500,180200,183400,188600,195800,191900,192e3,192600,201200,194200,192900,196700,200200,199400,192e3,193100,200500,205300,212e3,210200,215400,209700,208300,211300,216900
62194,11710,New York,2015,446400,437300,432900,424100,404600,403600,398200,408700,415500,421e3,417e3,401800,389100,381700,389700,391500,386300,373500,368500,378e3,397400,402700,405400,417900,423500,426800,416e3,424500,432300,417200,403500,408100,422e3,418800,427100,424900,427e3,392600,391300,387800,382700,370600,361200,365800,377800,399400,412100,404100,387200,364900,352900,359200,379100,396600,388300,401500,386500,393400,422700,417900,416600,355900,366600,366500,387900,401900,409400,414500,406e3,410300,399800,409700,403900,408100,404800,416500,430100,433600,422e3,419400,412700,412700,408e3,419400,437e3,444300,433500,426e3,402400,405900,410100,412700,416800,419900,422400,419300,409100,417300,419400,432400,428900,422800,423100,424500,445500,476200,510200,501400,472e3,449700,461300,454900,456300,441600,440400,440500,466600,500100,523100,535600,534300,520100,492100,463800,466800,
60965,08075,New Jersey,2016,214300,220300,236200,243700,217700,215200,197700,210700,207e3,225700,216500,194100,201700,216e3,219300,205700,181900,174700,168600,165100,177300,201500,207500,206e3,179800,197800,204400,225400,201700,204100,173500,170900,167300,207700,218400,214700,180100,211e3,218900,214e3,169500,149900,165200,172500,191800,192900,209e3,190200,166500,189800,199600,203200,169e3,165600,185e3,185200,193600,204e3,221600,215400,200800,205600,209800,207900,190400,190300,187900,178800,175700,179600,186200,182100,172e3,163e3,165400,167900,173800,178e3,181600,168400,164700,155200,160100,170400,180300,175200,167500,167200,174300,174200,167300,169e3,157800,180400,165500,170100,150700,190600,192100,186300,151400,142500,147400,156100,169200,170400,164e3,177700,176100,185700,164200,166900,156700,161700,165700,175300,170700,166100,168200,169900,172600,197600,191700,194e3,170500,
